ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1440079416.40339,template1,0,0,0,0,0,0,0,0,0,0
1440079416.40339,template0,0,0,0,0,0,0,0,0,0,0
1440079416.40339,postgres,0,3584,3,30715,117539,1724752,26784,0,0,0
1440079416.40339,dbt3,19,36490,1,24624294252,36108844237,464695551310,145368673798,3521758785,2733,47997110
1440079476.41444,template1,0,0,0,0,0,0,0,0,0,0
1440079476.41444,template0,0,0,0,0,0,0,0,0,0,0
1440079476.41444,postgres,0,3586,3,30747,117583,1725715,26795,0,0,0
1440079476.41444,dbt3,30,37643,1,24624603700,36109661510,464708266645,145369188628,3521759192,2845,47997456
1440079536.87818,template1,0,0,0,0,0,0,0,0,0,0
1440079536.87818,template0,0,0,0,0,0,0,0,0,0,0
1440079536.87818,postgres,1,3586,3,30747,117583,1725715,26795,0,0,0
1440079536.87818,dbt3,30,37655,1,24624603875,36109664578,464708272055,145369189943,3521759192,2845,47997456
1440079596.41111,template1,0,0,0,0,0,0,0,0,0,0
1440079596.41111,template0,0,0,0,0,0,0,0,0,0,0
1440079596.41111,postgres,0,3590,3,30811,117671,1727641,26817,0,0,0
1440079596.41111,dbt3,30,37685,1,24629718795,36110928568,464957876875,145378790422,3521759195,2848,47997456
1440079656.41173,template1,0,0,0,0,0,0,0,0,0,0
1440079656.41173,template0,0,0,0,0,0,0,0,0,0,0
1440079656.41173,postgres,0,3592,3,30843,117715,1728604,26828,0,0,0
1440079656.41173,dbt3,30,37697,1,24629718987,36110931652,464957882300,145378791756,3521759195,2848,47997456
1440079716.42063,template1,0,0,0,0,0,0,0,0,0,0
1440079716.42063,template0,0,0,0,0,0,0,0,0,0,0
1440079716.42063,postgres,0,3594,3,30875,117759,1729567,26839,0,0,0
1440079716.42063,dbt3,30,37709,1,24629719179,36110934736,464957887725,145378793090,3521759195,2848,47997456
1440079776.41913,template1,0,0,0,0,0,0,0,0,0,0
1440079776.41913,template0,0,0,0,0,0,0,0,0,0,0
1440079776.41913,postgres,0,3596,3,30907,117803,1730530,26850,0,0,0
1440079776.41913,dbt3,30,37727,1,24636871294,36122553666,464997022917,145415318722,3521759196,2849,47997456
1440079836.42467,template1,0,0,0,0,0,0,0,0,0,0
1440079836.42467,template0,0,0,0,0,0,0,0,0,0,0
1440079836.42467,postgres,0,3598,3,30939,117847,1731493,26861,0,0,0
1440079836.42467,dbt3,30,37739,1,24636871484,36122556752,464997028342,145415320056,3521759196,2849,47997456
1440079896.42439,template1,0,0,0,0,0,0,0,0,0,0
1440079896.42439,template0,0,0,0,0,0,0,0,0,0,0
1440079896.42439,postgres,0,3600,3,30971,117891,1732456,26872,0,0,0
1440079896.42439,dbt3,30,37811,1,24685995676,36193069316,466974627382,145834757264,3522509886,2859,47997456
1440079956.42568,template1,0,0,0,0,0,0,0,0,0,0
1440079956.42568,template0,0,0,0,0,0,0,0,0,0,0
1440079956.42568,postgres,0,3602,3,31003,117935,1733419,26883,0,0,0
1440079956.42568,dbt3,30,37835,1,24711731090,36226556812,466995356197,145853469111,3522509888,2861,47997456
1440080016.43246,template1,0,0,0,0,0,0,0,0,0,0
1440080016.43246,template0,0,0,0,0,0,0,0,0,0,0
1440080016.43246,postgres,0,3604,3,31035,117979,1734382,26894,0,0,0
1440080016.43246,dbt3,30,37853,1,24718032915,36234361513,467164353734,146007276384,3522509889,2862,47997456
1440080076.43482,template1,0,0,0,0,0,0,0,0,0,0
1440080076.43482,template0,0,0,0,0,0,0,0,0,0,0
1440080076.43482,postgres,0,3606,3,31067,118023,1735345,26905,0,0,0
1440080076.43482,dbt3,30,37865,1,24718033107,36234364597,467164359159,146007277718,3522509889,2862,47997456
1440080136.43492,template1,0,0,0,0,0,0,0,0,0,0
1440080136.43492,template0,0,0,0,0,0,0,0,0,0,0
1440080136.43492,postgres,0,3608,3,31099,118067,1736308,26916,0,0,0
1440080136.43492,dbt3,30,37907,1,24741791358,36273593516,467377264828,146120021544,3522509924,2869,47997486
1440080196.44857,template1,0,0,0,0,0,0,0,0,0,0
1440080196.44857,template0,0,0,0,0,0,0,0,0,0,0
1440080196.44857,postgres,0,3610,3,31131,118111,1737271,26927,0,0,0
1440080196.44857,dbt3,30,37927,1,24749938432,36279716539,467599624053,146342154065,3522509925,2870,47997486
1440080256.43854,template1,0,0,0,0,0,0,0,0,0,0
1440080256.43854,template0,0,0,0,0,0,0,0,0,0,0
1440080256.43854,postgres,0,3612,3,31163,118155,1738234,26938,0,0,0
1440080256.43854,dbt3,29,37957,1,24767438282,36286871270,468950908567,146342156874,3522659967,2873,48747647
1440080316.44556,template1,0,0,0,0,0,0,0,0,0,0
1440080316.44556,template0,0,0,0,0,0,0,0,0,0,0
1440080316.44556,postgres,0,3614,3,31195,118199,1739197,26949,0,0,0
1440080316.44556,dbt3,30,37990,1,24790403617,36288506291,470306872113,146347889377,3522659970,2879,48747647
1440080376.45517,template1,0,0,0,0,0,0,0,0,0,0
1440080376.45517,template0,0,0,0,0,0,0,0,0,0,0
1440080376.45517,postgres,0,3616,3,31227,118243,1740160,26960,0,0,0
1440080376.45517,dbt3,28,38004,1,24790403899,36288509844,470306878204,146347891020,3522659970,2879,48747647
1440080436.44781,template1,0,0,0,0,0,0,0,0,0,0
1440080436.44781,template0,0,0,0,0,0,0,0,0,0,0
1440080436.44781,postgres,0,3618,3,31259,118287,1741123,26971,0,0,0
1440080436.44781,dbt3,30,38056,1,24821240454,36300871885,471284875270,146422823393,3522659992,2887,48747662
1440080496.45079,template1,0,0,0,0,0,0,0,0,0,0
1440080496.45079,template0,0,0,0,0,0,0,0,0,0,0
1440080496.45079,postgres,0,3620,3,31291,118331,1742086,26982,0,0,0
1440080496.45079,dbt3,29,38081,1,24840193175,36310267484,472666108646,146451601518,3522659994,2889,48747662
1440080556.45198,template1,0,0,0,0,0,0,0,0,0,0
1440080556.45198,template0,0,0,0,0,0,0,0,0,0,0
1440080556.45198,postgres,0,3622,3,31323,118375,1743049,26993,0,0,0
1440080556.45198,dbt3,30,38116,1,24886465571,36337933235,476190260661,147991760007,3522659998,2893,48747662
1440080616.4634,template1,0,0,0,0,0,0,0,0,0,0
1440080616.4634,template0,0,0,0,0,0,0,0,0,0,0
1440080616.4634,postgres,0,3624,3,31355,118419,1744012,27004,0,0,0
1440080616.4634,dbt3,29,38141,1,24902158860,36338812053,477108459499,148009765633,3522660000,2895,48747662
1440080676.4569,template1,0,0,0,0,0,0,0,0,0,0
1440080676.4569,template0,0,0,0,0,0,0,0,0,0,0
1440080676.4569,postgres,0,3626,3,31387,118463,1744975,27015,0,0,0
1440080676.4569,dbt3,30,38170,1,24916824435,36367774408,477165516118,148066116909,3522660018,2899,48747677
1440080736.46226,template1,0,0,0,0,0,0,0,0,0,0
1440080736.46226,template0,0,0,0,0,0,0,0,0,0,0
1440080736.46226,postgres,0,3628,3,31419,118507,1745938,27026,0,0,0
1440080736.46226,dbt3,30,38196,1,24934394756,36371707131,477798807726,148098319719,3522660033,2908,48747690
1440080796.46773,template1,0,0,0,0,0,0,0,0,0,0
1440080796.46773,template0,0,0,0,0,0,0,0,0,0,0
1440080796.46773,postgres,0,3630,3,31451,118551,1746901,27037,0,0,0
1440080796.46773,dbt3,30,38220,1,24943167940,36379978987,478312791169,148295803928,3522660035,2910,48747690
1440080856.46407,template1,0,0,0,0,0,0,0,0,0,0
1440080856.46407,template0,0,0,0,0,0,0,0,0,0,0
1440080856.46407,postgres,0,3632,3,31483,118595,1747864,27048,0,0,0
1440080856.46407,dbt3,30,38268,1,24990515261,36424674759,478818918427,148766130080,3522660071,2918,48747720
1440080916.46779,template1,0,0,0,0,0,0,0,0,0,0
1440080916.46779,template0,0,0,0,0,0,0,0,0,0,0
1440080916.46779,postgres,0,3634,3,31515,118639,1748827,27059,0,0,0
1440080916.46779,dbt3,30,38292,1,25008403029,36427401105,479001422317,148948180501,3522660073,2920,48747720
1440080976.48011,template1,0,0,0,0,0,0,0,0,0,0
1440080976.48011,template0,0,0,0,0,0,0,0,0,0,0
1440080976.48011,postgres,0,3636,3,31547,118683,1749790,27070,0,0,0
1440080976.48011,dbt3,30,38324,1,25025906480,36444858150,479040206107,148965327371,3522660076,2926,48747720
1440081036.47354,template1,0,0,0,0,0,0,0,0,0,0
1440081036.47354,template0,0,0,0,0,0,0,0,0,0,0
1440081036.47354,postgres,0,3638,3,31579,118727,1750753,27081,0,0,0
1440081036.47354,dbt3,30,38360,1,25055007496,36446708023,479796894789,149040204141,3522660095,2931,48747735
1440081096.47527,template1,0,0,0,0,0,0,0,0,0,0
1440081096.47527,template0,0,0,0,0,0,0,0,0,0,0
1440081096.47527,postgres,0,3640,3,31611,118771,1751716,27092,0,0,0
1440081096.47527,dbt3,30,38384,1,25071873716,36447601757,480588748448,149080969014,3522660097,2933,48747735
1440081156.47637,template1,0,0,0,0,0,0,0,0,0,0
1440081156.47637,template0,0,0,0,0,0,0,0,0,0,0
1440081156.47637,postgres,0,3642,3,31643,118815,1752679,27103,0,0,0
1440081156.47637,dbt3,30,38396,1,25071873908,36447604841,480588753881,149080970348,3522660097,2933,48747735
1440081216.4804,template1,0,0,0,0,0,0,0,0,0,0
1440081216.4804,template0,0,0,0,0,0,0,0,0,0,0
1440081216.4804,postgres,0,3644,3,31675,118859,1753642,27114,0,0,0
1440081216.4804,dbt3,30,38432,1,25166030401,36766056466,483599753491,150290331022,3523410843,2937,48747735
1440081276.4834,template1,0,0,0,0,0,0,0,0,0,0
1440081276.4834,template0,0,0,0,0,0,0,0,0,0,0
1440081276.4834,postgres,0,3646,3,31707,118903,1754605,27125,0,0,0
1440081276.4834,dbt3,30,38468,1,25189465168,36790895654,484321489608,150330368536,3523410847,2941,48747735
1440081336.48823,template1,0,0,0,0,0,0,0,0,0,0
1440081336.48823,template0,0,0,0,0,0,0,0,0,0,0
1440081336.48823,postgres,0,3648,3,31739,118947,1755568,27136,0,0,0
1440081336.48823,dbt3,30,38480,1,25189465360,36790898738,484321495037,150330369870,3523410847,2941,48747735
1440081396.49096,template1,0,0,0,0,0,0,0,0,0,0
1440081396.49096,template0,0,0,0,0,0,0,0,0,0,0
1440081396.49096,postgres,0,3650,3,31771,118991,1756531,27147,0,0,0
1440081396.49096,dbt3,30,38492,1,25189465552,36790901822,484321500466,150330371204,3523410847,2941,48747735
1440081456.49278,template1,0,0,0,0,0,0,0,0,0,0
1440081456.49278,template0,0,0,0,0,0,0,0,0,0,0
1440081456.49278,postgres,1,3650,3,31771,118991,1756531,27147,0,0,0
1440081456.49278,dbt3,27,38513,1,25205594960,36807635732,484487748339,150345453323,3523410849,2943,48747735
1440081516.49198,template1,0,0,0,0,0,0,0,0,0,0
1440081516.49198,template0,0,0,0,0,0,0,0,0,0,0
1440081516.49198,postgres,0,3654,3,31835,119079,1758457,27169,0,0,0
1440081516.49198,dbt3,30,38536,1,25208300826,36807919901,484652754519,150360455246,3523410850,2944,48747735
1440081576.4938,template1,0,0,0,0,0,0,0,0,0,0
1440081576.4938,template0,0,0,0,0,0,0,0,0,0,0
1440081576.4938,postgres,1,3654,3,31835,119079,1758457,27169,0,0,0
1440081576.4938,dbt3,30,38578,1,25266579120,36857553962,487811895254,152115221207,3523410855,2949,48747735
1440081636.4967,template1,0,0,0,0,0,0,0,0,0,0
1440081636.4967,template0,0,0,0,0,0,0,0,0,0,0
1440081636.4967,postgres,0,3656,3,31867,119123,1759420,27180,0,0,0
1440081636.4967,dbt3,30,38620,1,25323873970,36950008161,489027399164,152578781419,3523410875,2955,48747750
1440081696.52429,template1,0,0,0,0,0,0,0,0,0,0
1440081696.52429,template0,0,0,0,0,0,0,0,0,0,0
1440081696.52429,postgres,0,3658,3,31899,119167,1760383,27191,0,0,0
1440081696.52429,dbt3,30,38651,1,25349060516,36952415276,490532436221,152581784649,3523560915,2958,49497434
1440081756.50101,template1,0,0,0,0,0,0,0,0,0,0
1440081756.50101,template0,0,0,0,0,0,0,0,0,0,0
1440081756.50101,postgres,0,3660,3,31931,119211,1761346,27202,0,0,0
1440081756.50101,dbt3,30,38665,1,25349060756,36952418435,490532441676,152581786001,3523560915,2958,49497434
1440081816.50902,template1,0,0,0,0,0,0,0,0,0,0
1440081816.50902,template0,0,0,0,0,0,0,0,0,0,0
1440081816.50902,postgres,0,3662,3,31963,119255,1762309,27213,0,0,0
1440081816.50902,dbt3,29,38706,1,25372305508,36977385148,490752173248,152695165169,3523560920,2963,49497434
1440081876.50834,template1,0,0,0,0,0,0,0,0,0,0
1440081876.50834,template0,0,0,0,0,0,0,0,0,0,0
1440081876.50834,postgres,0,3664,3,31995,119299,1763272,27224,0,0,0
1440081876.50834,dbt3,30,38721,1,25372305718,36977388274,490752178706,152695166523,3523560920,2963,49497434
1440081936.51247,template1,0,0,0,0,0,0,0,0,0,0
1440081936.51247,template0,0,0,0,0,0,0,0,0,0,0
1440081936.51247,postgres,0,3666,3,32027,119343,1764235,27235,0,0,0
1440081936.51247,dbt3,30,38763,1,25488152890,37015715043,491439184922,153194223882,3523560925,2968,49497434
1440081996.51629,template1,0,0,0,0,0,0,0,0,0,0
1440081996.51629,template0,0,0,0,0,0,0,0,0,0,0
1440081996.51629,postgres,0,3668,3,32059,119387,1765198,27246,0,0,0
1440081996.51629,dbt3,30,38777,1,25488153131,37015718293,491439190491,153194225348,3523560925,2971,49497434
1440082056.51514,template1,0,0,0,0,0,0,0,0,0,0
1440082056.51514,template0,0,0,0,0,0,0,0,0,0,0
1440082056.51514,postgres,0,3670,3,32091,119431,1766161,27257,0,0,0
1440082056.51514,dbt3,30,38809,1,25504503316,37017602929,491764592477,153353864875,3523560928,2974,49497434
1440082116.51693,template1,0,0,0,0,0,0,0,0,0,0
1440082116.51693,template0,0,0,0,0,0,0,0,0,0,0
1440082116.51693,postgres,0,3672,3,32123,119475,1767124,27268,0,0,0
1440082116.51693,dbt3,30,38827,1,25508787054,37017811482,491792106338,153361349440,3523560929,2975,49497434
1440082176.51883,template1,0,0,0,0,0,0,0,0,0,0
1440082176.51883,template0,0,0,0,0,0,0,0,0,0,0
1440082176.51883,postgres,0,3674,3,32155,119519,1768087,27279,0,0,0
1440082176.51883,dbt3,30,38859,1,25531326113,37019641649,491929857436,153498058988,3523560947,2979,49497449
1440082236.52771,template1,0,0,0,0,0,0,0,0,0,0
1440082236.52771,template0,0,0,0,0,0,0,0,0,0,0
1440082236.52771,postgres,0,3676,3,32187,119563,1769050,27290,0,0,0
1440082236.52771,dbt3,30,38879,1,25544183088,37036350138,491940213755,153507398800,3523560948,2980,49497449
1440082296.5242,template1,0,0,0,0,0,0,0,0,0,0
1440082296.5242,template0,0,0,0,0,0,0,0,0,0,0
1440082296.5242,postgres,0,3678,3,32219,119607,1770013,27301,0,0,0
1440082296.5242,dbt3,30,38905,1,25582018569,37040307993,494059489872,154260090738,3523560950,2982,49497449
1440082356.52813,template1,0,0,0,0,0,0,0,0,0,0
1440082356.52813,template0,0,0,0,0,0,0,0,0,0,0
1440082356.52813,postgres,0,3680,3,32251,119651,1770976,27312,0,0,0
1440082356.52813,dbt3,30,38925,1,25594971032,37041498927,494228477595,154413710916,3523560951,2983,49497449
1440082416.52778,template1,0,0,0,0,0,0,0,0,0,0
1440082416.52778,template0,0,0,0,0,0,0,0,0,0,0
1440082416.52778,postgres,0,3682,3,32283,119695,1771939,27323,0,0,0
1440082416.52778,dbt3,30,38951,1,25598144597,37042434834,494384890186,154419515786,3523560953,2985,49497449
1440082476.53295,template1,0,0,0,0,0,0,0,0,0,0
1440082476.53295,template0,0,0,0,0,0,0,0,0,0,0
1440082476.53295,postgres,0,3684,3,32315,119739,1772902,27334,0,0,0
1440082476.53295,dbt3,30,38971,1,25611164986,37043703562,494607289750,154641424690,3523560954,2986,49497449
1440082536.53809,template1,0,0,0,0,0,0,0,0,0,0
1440082536.53809,template0,0,0,0,0,0,0,0,0,0,0
1440082536.53809,postgres,0,3686,3,32347,119783,1773865,27345,0,0,0
1440082536.53809,dbt3,30,38991,1,25613414041,37057764822,494607295685,154641426325,3524311872,2987,49497449
1440082596.53835,template1,0,0,0,0,0,0,0,0,0,0
1440082596.53835,template0,0,0,0,0,0,0,0,0,0,0
1440082596.53835,postgres,0,3688,3,32379,119827,1774828,27356,0,0,0
1440082596.53835,dbt3,29,39016,1,25672067014,37141186160,496211645577,155044381894,3524311874,2989,49497449
1440082656.5393,template1,0,0,0,0,0,0,0,0,0,0
1440082656.5393,template0,0,0,0,0,0,0,0,0,0,0
1440082656.5393,postgres,0,3690,3,32411,119871,1775791,27367,0,0,0
1440082656.5393,dbt3,30,39037,1,25719545745,37225574729,497215495875,155447436690,3524311875,2990,49497449
1440082716.5437,template1,0,0,0,0,0,0,0,0,0,0
1440082716.5437,template0,0,0,0,0,0,0,0,0,0,0
1440082716.5437,postgres,0,3692,3,32443,119915,1776754,27378,0,0,0
1440082716.5437,dbt3,30,39069,1,25757679432,37230681592,498811491575,156420098943,3524311878,2993,49497449
1440082776.54475,template1,0,0,0,0,0,0,0,0,0,0
1440082776.54475,template0,0,0,0,0,0,0,0,0,0,0
1440082776.54475,postgres,0,3694,3,32475,119959,1777717,27389,0,0,0
1440082776.54475,dbt3,30,39083,1,25757679642,37230684692,498811497013,156420100286,3524311878,2993,49497449
1440082836.54749,template1,0,0,0,0,0,0,0,0,0,0
1440082836.54749,template0,0,0,0,0,0,0,0,0,0,0
1440082836.54749,postgres,0,3696,3,32507,120003,1778680,27400,0,0,0
1440082836.54749,dbt3,30,39109,1,25780061726,37232701697,499251860205,156693423697,3524311880,2995,49497449
1440082896.5479,template1,0,0,0,0,0,0,0,0,0,0
1440082896.5479,template0,0,0,0,0,0,0,0,0,0,0
1440082896.5479,postgres,0,3698,3,32539,120047,1779643,27411,0,0,0
1440082896.5479,dbt3,30,39135,1,25851954329,37320685012,501622995632,157846870257,3524311882,2997,49497449
1440082956.55371,template1,0,0,0,0,0,0,0,0,0,0
1440082956.55371,template0,0,0,0,0,0,0,0,0,0,0
1440082956.55371,postgres,0,3700,3,32571,120091,1780606,27422,0,0,0
1440082956.55371,dbt3,30,39173,1,26007115205,37362461788,502380448238,158003223214,3524311886,3001,49497449
1440083016.55677,template1,0,0,0,0,0,0,0,0,0,0
1440083016.55677,template0,0,0,0,0,0,0,0,0,0,0
1440083016.55677,postgres,0,3702,3,32603,120135,1781569,27433,0,0,0
1440083016.55677,dbt3,30,39193,1,26014285448,37385527904,502391355550,158014109004,3524311887,3002,49497449
1440083076.55679,template1,0,0,0,0,0,0,0,0,0,0
1440083076.55679,template0,0,0,0,0,0,0,0,0,0,0
1440083076.55679,postgres,0,3704,3,32635,120179,1782532,27444,0,0,0
1440083076.55679,dbt3,30,39250,1,26057358289,37390560078,503505434669,158269161730,3524461931,3009,50247417
1440083136.56005,template1,0,0,0,0,0,0,0,0,0,0
1440083136.56005,template0,0,0,0,0,0,0,0,0,0,0
1440083136.56005,postgres,0,3706,3,32667,120223,1783495,27455,0,0,0
1440083136.56005,dbt3,30,39278,1,26145026813,37749080503,503802314642,158465159866,3524461933,3011,50247417
1440083196.56353,template1,0,0,0,0,0,0,0,0,0,0
1440083196.56353,template0,0,0,0,0,0,0,0,0,0,0
1440083196.56353,postgres,0,3708,3,32699,120267,1784458,27466,0,0,0
1440083196.56353,dbt3,30,39298,1,26150333724,37750551748,503808799478,158471640323,3524461934,3012,50247417
1440083256.56682,template1,0,0,0,0,0,0,0,0,0,0
1440083256.56682,template0,0,0,0,0,0,0,0,0,0,0
1440083256.56682,postgres,0,3710,3,32731,120311,1785421,27477,0,0,0
1440083256.56682,dbt3,30,39312,1,26150333934,37750554847,503808804928,158471641666,3524461934,3012,50247417
1440083316.5682,template1,0,0,0,0,0,0,0,0,0,0
1440083316.5682,template0,0,0,0,0,0,0,0,0,0,0
1440083316.5682,postgres,0,3712,3,32763,120355,1786384,27488,0,0,0
1440083316.5682,dbt3,30,39342,1,26264305895,38110007181,505081328644,158875464716,3524461937,3015,50247417
1440083376.57235,template1,0,0,0,0,0,0,0,0,0,0
1440083376.57235,template0,0,0,0,0,0,0,0,0,0,0
1440083376.57235,postgres,0,3714,3,32795,120399,1787347,27499,0,0,0
1440083376.57235,dbt3,30,39378,1,26307606535,38169778639,505866763392,158908059388,3524461941,3019,50247417
1440083436.57284,template1,0,0,0,0,0,0,0,0,0,0
1440083436.57284,template0,0,0,0,0,0,0,0,0,0,0
1440083436.57284,postgres,0,3716,3,32827,120443,1788310,27510,0,0,0
1440083436.57284,dbt3,28,39415,1,26385843869,38271123345,507488381155,159327477175,3524461945,3026,50247417
1440083496.58142,template1,0,0,0,0,0,0,0,0,0,0
1440083496.58142,template0,0,0,0,0,0,0,0,0,0,0
1440083496.58142,postgres,0,3718,3,32859,120487,1789273,27521,0,0,0
1440083496.58142,dbt3,30,39437,1,26399140865,38271911156,507837567499,159509958508,3524461946,3027,50247417
1440083556.58888,template1,0,0,0,0,0,0,0,0,0,0
1440083556.58888,template0,0,0,0,0,0,0,0,0,0,0
1440083556.58888,postgres,0,3720,3,32891,120531,1790236,27532,0,0,0
1440083556.58888,dbt3,30,39457,1,26401309629,38286037393,507837573472,159509960143,3525212380,3028,50247417
1440083616.58842,template1,0,0,0,0,0,0,0,0,0,0
1440083616.58842,template0,0,0,0,0,0,0,0,0,0,0
1440083616.58842,postgres,0,3722,3,32923,120575,1791199,27543,0,0,0
1440083616.58842,dbt3,30,39477,1,26405588611,38286255843,507865102421,159517448808,3525212381,3029,50247417
1440083676.58474,template1,0,0,0,0,0,0,0,0,0,0
1440083676.58474,template0,0,0,0,0,0,0,0,0,0,0
1440083676.58474,postgres,0,3724,3,32955,120619,1792162,27554,0,0,0
1440083676.58474,dbt3,30,39503,1,26429510995,38287463205,508583697454,159634478231,3525212383,3031,50247417
1440083736.58526,template1,0,0,0,0,0,0,0,0,0,0
1440083736.58526,template0,0,0,0,0,0,0,0,0,0,0
1440083736.58526,postgres,0,3726,3,32987,120663,1793125,27565,0,0,0
1440083736.58526,dbt3,30,39541,1,26589659248,38328128248,508836979833,159886789068,3525212387,3035,50247417
1440083796.58956,template1,0,0,0,0,0,0,0,0,0,0
1440083796.58956,template0,0,0,0,0,0,0,0,0,0,0
1440083796.58956,postgres,0,3728,3,33019,120707,1794088,27576,0,0,0
1440083796.58956,dbt3,30,39561,1,26612995205,38333129308,510204788195,160637234457,3525212388,3036,50247417
1440083856.59132,template1,0,0,0,0,0,0,0,0,0,0
1440083856.59132,template0,0,0,0,0,0,0,0,0,0,0
1440083856.59132,postgres,0,3730,3,33051,120751,1795051,27587,0,0,0
1440083856.59132,dbt3,30,39587,1,26628227422,38350848893,510413268796,160827523570,3525212390,3038,50247417
1440083916.60004,template1,0,0,0,0,0,0,0,0,0,0
1440083916.60004,template0,0,0,0,0,0,0,0,0,0,0
1440083916.60004,postgres,0,3732,3,33083,120795,1796014,27598,0,0,0
1440083916.60004,dbt3,30,39625,1,26693171499,38482932499,511595517412,161258475580,3525212394,3042,50247417
1440083976.60036,template1,0,0,0,0,0,0,0,0,0,0
1440083976.60036,template0,0,0,0,0,0,0,0,0,0,0
1440083976.60036,postgres,0,3734,3,33115,120839,1796977,27609,0,0,0
1440083976.60036,dbt3,30,39645,1,26696233130,38483140930,511751397591,161264201414,3525212395,3043,50247417
1440084036.62557,template1,0,0,0,0,0,0,0,0,0,0
1440084036.62557,template0,0,0,0,0,0,0,0,0,0,0
1440084036.62557,postgres,0,3736,3,33147,120883,1797940,27620,0,0,0
1440084036.62557,dbt3,26,39672,1,26707068293,38490894995,512128127006,161453991790,3525212397,3045,50247417
1440084096.6037,template1,0,0,0,0,0,0,0,0,0,0
1440084096.6037,template0,0,0,0,0,0,0,0,0,0,0
1440084096.6037,postgres,0,3738,3,33179,120927,1798903,27631,0,0,0
1440084096.6037,dbt3,30,39718,1,26744507186,38498174141,513354374817,161833158989,3525362439,3050,50998819
1440084156.6106,template1,0,0,0,0,0,0,0,0,0,0
1440084156.6106,template0,0,0,0,0,0,0,0,0,0,0
1440084156.6106,postgres,0,3740,3,33211,120971,1799866,27642,0,0,0
1440084156.6106,dbt3,30,39754,1,26931395347,38953895640,514637497625,162162149538,3525362443,3054,50998819
1440084216.60674,template1,0,0,0,0,0,0,0,0,0,0
1440084216.60674,template0,0,0,0,0,0,0,0,0,0,0
1440084216.60674,postgres,0,3742,3,33243,121015,1800829,27653,0,0,0
1440084216.60674,dbt3,30,39780,1,26949527139,38956908464,514866577752,162390781414,3525362445,3056,50998819
1440084276.61136,template1,0,0,0,0,0,0,0,0,0,0
1440084276.61136,template0,0,0,0,0,0,0,0,0,0,0
1440084276.61136,postgres,0,3744,3,33275,121059,1801792,27664,0,0,0
1440084276.61136,dbt3,30,39804,1,26956975817,38957296810,515050086760,162404246459,3525362447,3058,50998819
1440084336.6141,template1,0,0,0,0,0,0,0,0,0,0
1440084336.6141,template0,0,0,0,0,0,0,0,0,0,0
1440084336.6141,postgres,0,3746,3,33307,121103,1802755,27675,0,0,0
1440084336.6141,dbt3,30,39828,1,26991798832,38961181764,516507712090,163243609818,3525362449,3060,50998819
1440084396.61702,template1,0,0,0,0,0,0,0,0,0,0
1440084396.61702,template0,0,0,0,0,0,0,0,0,0,0
1440084396.61702,postgres,0,3748,3,33339,121147,1803718,27686,0,0,0
1440084396.61702,dbt3,30,39846,1,27004697238,38962630760,516730290903,163465518637,3525362450,3061,50998819
1440084456.61728,template1,0,0,0,0,0,0,0,0,0,0
