Linux 3.10.0-229.el7.x86_64 (ip-10-145-11-135.us-west-1.compute.internal) 	08/20/2015 	_x86_64_	(32 CPU)

10:03:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:58:36 AM     all     42.47      0.00     11.56      1.03      0.24     44.70
11:59:36 AM     all     41.50      0.00     11.69      1.59      0.23     44.99
12:00:36 PM     all     42.27      0.00     12.23      1.27      0.25     43.98
12:01:36 PM     all     41.15      0.00     12.06      2.48      0.23     44.08
12:02:36 PM     all     39.54      0.00     11.56      1.32      0.29     47.29
12:03:36 PM     all     37.21      0.00     12.65      3.01      0.26     46.86
12:04:36 PM     all     33.36      0.00     12.60      3.62      0.30     50.12
12:05:36 PM     all     34.26      0.00     12.70      3.12      0.28     49.64
12:06:36 PM     all     36.24      0.00     12.35      4.01      0.24     47.17
12:07:36 PM     all     35.27      0.00     12.82      3.44      0.25     48.22
12:08:36 PM     all     35.12      0.00     13.59      4.07      0.23     46.99
12:09:36 PM     all     36.76      0.00     12.53      5.39      0.18     45.14
12:10:36 PM     all     36.79      0.00     13.57      3.09      0.24     46.32
12:11:36 PM     all     42.88      0.00     11.99      1.62      0.23     43.28
12:12:36 PM     all     45.49      0.00     12.12      2.21      0.16     40.02
12:13:36 PM     all     40.34      0.00     12.82      1.74      0.25     44.84
12:14:36 PM     all     40.32      0.00     12.67      1.52      0.26     45.23
12:15:36 PM     all     39.19      0.00     12.35      2.69      0.24     45.53
12:16:36 PM     all     42.06      0.00     12.27      1.58      0.22     43.87
12:17:36 PM     all     40.21      0.00     12.99      2.86      0.18     43.76
12:18:36 PM     all     41.67      0.00     13.52      4.17      0.13     40.51
12:19:36 PM     all     38.56      0.00     13.21      3.94      0.17     44.13
12:20:36 PM     all     33.84      0.00     13.74      3.11      0.28     49.02
12:21:36 PM     all     34.78      0.00     13.00      6.79      0.22     45.22
12:22:36 PM     all     34.33      0.00     13.87      5.98      0.20     45.61
12:23:36 PM     all     30.15      0.00     12.80      4.41      0.37     52.27
12:24:36 PM     all     27.57      0.00     12.89      3.55      0.48     55.50
12:25:36 PM     all     29.35      0.00     11.84      3.63      0.39     54.80
12:26:36 PM     all     30.87      0.00     12.32      3.66      0.33     52.83
12:27:36 PM     all     30.11      0.00     12.40      4.03      0.34     53.11
12:28:36 PM     all     31.56      0.00     14.41      7.26      0.19     46.57
12:29:36 PM     all     33.78      0.00     12.28      9.92      0.12     43.90
12:30:36 PM     all     31.77      0.00     12.56      5.08      0.17     50.42
12:31:36 PM     all     30.95      0.00     11.92      6.34      0.16     50.63
12:32:36 PM     all     35.05      0.00     11.74      5.06      0.17     47.97
12:33:36 PM     all     39.32      0.00     12.72      3.81      0.16     44.00
12:34:36 PM     all     41.49      0.00     12.95      3.88      0.14     41.54
12:35:36 PM     all     36.73      0.00     12.70      3.01      0.22     47.34
12:36:36 PM     all     36.67      0.00     12.35      1.71      0.25     49.02
12:37:36 PM     all     31.72      0.00     12.36      1.64      0.35     53.93
12:38:36 PM     all     31.54      0.00     12.98      1.86      0.36     53.26
12:39:36 PM     all     31.29      0.00     13.07      3.54      0.30     51.80
12:40:36 PM     all     31.01      0.00     12.42      3.69      0.30     52.57
12:41:36 PM     all     32.17      0.00     12.98      4.42      0.27     50.16
12:42:36 PM     all     33.16      0.00     12.70      3.62      0.29     50.23
12:43:36 PM     all     33.56      0.00     12.25      2.86      0.30     51.04
12:44:36 PM     all     33.88      0.00     12.35      2.35      0.34     51.09
12:45:36 PM     all     36.81      0.00     11.47      2.83      0.25     48.63
12:46:36 PM     all     32.95      0.00     11.57      3.19      0.33     51.96
12:47:36 PM     all     36.50      0.00     12.32      1.09      0.37     49.72
12:48:36 PM     all     36.43      0.00     12.28      0.71      0.38     50.20
12:49:36 PM     all     36.54      0.00     12.17      0.95      0.37     49.97
12:50:36 PM     all     35.40      0.00     12.36      1.81      0.34     50.08
12:51:36 PM     all     36.95      0.00     11.74      2.19      0.28     48.83
12:52:36 PM     all     38.21      0.00     12.18      3.13      0.23     46.26
12:53:36 PM     all     35.06      0.00     12.66      3.21      0.25     48.82
12:54:36 PM     all     33.13      0.00     12.81      4.64      0.23     49.19
12:55:36 PM     all     31.85      0.00     11.50      5.91      0.21     50.52
12:56:36 PM     all     31.81      0.00     12.11      4.39      0.23     51.45
12:57:36 PM     all     35.31      0.00     12.27      4.86      0.21     47.36
12:58:36 PM     all     35.15      0.00     12.71      5.98      0.18     45.97
12:59:36 PM     all     30.33      0.00     13.05      4.89      0.29     51.44
01:00:36 PM     all     30.30      0.00     13.30      4.92      0.27     51.22
01:01:36 PM     all     27.26      0.00     11.63     10.52      0.19     50.39
01:02:36 PM     all     34.45      0.00     12.67      5.59      0.22     47.07
01:03:36 PM     all     33.20      0.00     12.55      6.13      0.21     47.90
01:04:36 PM     all     30.32      0.00     12.40      4.84      0.29     52.14
01:05:36 PM     all     31.99      0.00     11.71      4.43      0.26     51.61
01:06:36 PM     all     33.28      0.00     11.98      4.93      0.23     49.58
01:07:36 PM     all     33.59      0.00     12.52      5.33      0.20     48.38
01:08:36 PM     all     30.51      0.00     11.77      5.20      0.27     52.25
01:09:36 PM     all     32.60      0.00     12.22      3.24      0.32     51.63
01:10:36 PM     all     34.78      0.00     12.75      3.52      0.26     48.68
01:11:36 PM     all     39.24      0.00     13.18      3.50      0.22     43.87
01:12:36 PM     all     39.35      0.00     12.59      3.57      0.22     44.28
01:13:36 PM     all     32.92      0.00     12.14      5.81      0.23     48.91
01:14:36 PM     all     31.37      0.00     12.18      7.61      0.21     48.63
01:15:36 PM     all     31.35      0.00     11.71      6.39      0.23     50.31
01:16:36 PM     all     33.28      0.00     12.85      5.11      0.24     48.52
01:17:36 PM     all     32.66      0.00     13.37      5.82      0.19     47.97
01:18:36 PM     all     30.16      0.00     13.26      6.90      0.18     49.49
01:19:36 PM     all     31.52      0.00     12.75      4.57      0.31     50.84
01:20:36 PM     all     33.16      0.00     12.22      3.68      0.29     50.65
01:21:36 PM     all     33.57      0.00     12.34      3.08      0.33     50.68
01:22:36 PM     all     34.10      0.00     12.45      3.49      0.32     49.63
01:23:36 PM     all     34.72      0.00     12.23      4.17      0.28     48.60
01:24:36 PM     all     34.45      0.00     11.68      3.89      0.26     49.71
01:25:36 PM     all     34.74      0.00     12.12      3.73      0.27     49.13
01:26:36 PM     all     38.17      0.00     12.68      2.63      0.23     46.30
01:27:36 PM     all     36.50      0.00     12.27      2.83      0.26     48.14
01:28:36 PM     all     39.20      0.00     13.13      2.85      0.20     44.61
01:29:36 PM     all     43.01      0.00     13.51      2.37      0.17     40.95
01:30:36 PM     all     43.30      0.00     12.02      3.22      0.15     41.30
01:31:36 PM     all     41.99      0.00     12.46      3.60      0.16     41.79
01:32:36 PM     all     39.84      0.00     12.84      3.71      0.17     43.44
01:33:36 PM     all     35.70      0.00     12.21      3.43      0.27     48.38
01:34:36 PM     all     36.57      0.00     12.05      2.26      0.29     48.84
01:35:36 PM     all     36.29      0.00     13.10      2.71      0.25     47.66
01:36:36 PM     all     34.15      0.00     12.73      6.35      0.19     46.58
01:37:36 PM     all     30.09      0.00     12.74      7.20      0.20     49.77
01:38:36 PM     all     28.89      0.00     11.41     11.02      0.12     48.56
01:39:36 PM     all     28.57      0.00     10.99     12.37      0.11     47.95
01:40:36 PM     all     27.96      0.00     10.35     12.04      0.13     49.51
01:41:36 PM     all     27.46      0.00     11.26      9.59      0.14     51.56
01:42:36 PM     all     27.74      0.00     10.92      8.05      0.18     53.11
01:43:36 PM     all     28.23      0.00     10.95      7.60      0.19     53.03
01:44:36 PM     all     29.19      0.00     11.64      4.32      0.29     54.56
01:45:36 PM     all     28.69      0.00     12.19      3.23      0.33     55.56
01:46:36 PM     all     32.42      0.00     12.65      5.10      0.19     49.63
01:47:36 PM     all     33.28      0.00     11.49      6.06      0.16     49.01
01:48:36 PM     all     29.94      0.00     11.95      4.90      0.22     52.99
01:49:36 PM     all     34.42      0.00     11.86      5.46      0.17     48.09
01:50:36 PM     all     33.26      0.00     12.36      6.12      0.17     48.09
01:51:36 PM     all     35.31      0.00     12.58      2.71      0.25     49.15
01:52:36 PM     all     36.09      0.00     12.11      1.93      0.29     49.58
01:53:36 PM     all     37.17      0.00     12.16      1.57      0.27     48.82
01:54:36 PM     all     36.51      0.00     11.94      1.32      0.30     49.93
01:55:36 PM     all     37.35      0.00     11.97      1.56      0.25     48.88
01:56:36 PM     all     37.42      0.00     11.01      1.26      0.21     50.10
01:57:36 PM     all     38.91      0.00     10.51      1.09      0.12     49.37
01:58:36 PM     all     39.19      0.00      9.67      1.18      0.10     49.86
01:59:36 PM     all     28.20      0.00      9.53      2.51      0.09     59.67
02:00:36 PM     all     22.91      0.00      8.58      3.57      0.07     64.87
02:01:36 PM     all     19.24      0.00      8.07      3.52      0.06     69.11
02:02:36 PM     all     17.13      0.00      7.92      1.84      0.06     73.05
02:03:36 PM     all     16.54      0.00      4.72      0.34      0.01     78.40
02:04:36 PM     all     14.86      0.00      3.19      0.01      0.00     81.94
02:05:36 PM     all     14.28      0.00      1.35      0.02      0.00     84.35
02:06:36 PM     all      9.44      0.00      2.04      0.18      0.00     88.34
02:07:36 PM     all      4.25      0.00      2.84      2.56      0.02     90.34
02:08:36 PM     all      3.22      0.00      1.84      3.02      0.02     91.89
02:09:36 PM     all      2.92      0.00      0.50      0.30      0.00     96.28
02:10:36 PM     all      2.79      0.00      0.38      0.01      0.00     96.82
02:11:36 PM     all      2.76      0.00      0.41      0.01      0.00     96.83
02:12:36 PM     all      2.80      0.00      0.36      0.01      0.00     96.83
02:13:36 PM     all      1.10      0.00      0.87      1.76      0.03     96.24
02:14:36 PM     all      1.06      0.00      0.88      1.98      0.03     96.05
02:15:36 PM     all      2.75      0.00      0.41      0.05      0.00     96.79
02:16:36 PM     all      2.79      0.00      0.36      0.00      0.00     96.85
02:17:36 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
02:18:36 PM     all      2.83      0.00      0.33      0.00      0.00     96.85
02:19:36 PM     all      0.89      0.00      0.97      2.02      0.03     96.10
02:20:36 PM     all      1.31      0.00      0.82      1.77      0.03     96.09
02:21:36 PM     all      2.75      0.00      0.40      0.00      0.00     96.85
02:22:36 PM     all      2.77      0.00      0.38      0.00      0.00     96.85
02:23:36 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
02:24:36 PM     all      2.50      0.00      0.46      0.33      0.00     96.71
02:25:36 PM     all      0.81      0.00      0.94      2.37      0.03     95.86
02:26:36 PM     all      1.78      0.00      0.69      1.23      0.02     96.28
02:27:36 PM     all      2.73      0.00      0.43      0.01      0.00     96.83
02:28:36 PM     all      2.76      0.00      0.40      0.02      0.00     96.81
02:29:36 PM     all      2.77      0.00      0.39      0.02      0.00     96.83
02:30:36 PM     all      2.22      0.00      0.53      0.64      0.01     96.60
02:31:36 PM     all      0.83      0.00      0.97      2.31      0.03     95.85
02:32:36 PM     all      2.06      0.00      0.59      0.91      0.01     96.43
02:33:36 PM     all      2.75      0.00      0.41      0.06      0.00     96.78
02:34:36 PM     all      2.75      0.00      0.41      0.01      0.00     96.84
02:35:36 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
02:36:36 PM     all      1.82      0.00      0.70      1.08      0.02     96.38
02:37:36 PM     all      0.81      0.00      0.99      2.35      0.03     95.82
02:38:36 PM     all      2.38      0.00      0.50      0.57      0.01     96.54
02:39:36 PM     all      2.75      0.00      0.41      0.05      0.00     96.79
02:40:36 PM     all      2.76      0.00      0.40      0.01      0.00     96.84
02:41:36 PM     all      2.80      0.00      0.35      0.00      0.00     96.85
02:42:36 PM     all      1.36      0.00      0.84      1.59      0.02     96.19
02:43:36 PM     all      0.85      0.00      0.93      2.33      0.03     95.86
02:44:36 PM     all      2.75      0.00      0.43      0.09      0.00     96.73
02:45:36 PM     all      2.79      0.00      0.36      0.00      0.00     96.85
02:46:36 PM     all      2.75      0.00      0.40      0.00      0.00     96.85
02:47:36 PM     all      2.82      0.00      0.33      0.00      0.00     96.85
02:48:36 PM     all      0.95      0.00      0.98      2.02      0.03     96.02
02:49:36 PM     all      1.22      0.00      0.82      1.95      0.03     95.97
02:50:36 PM     all      2.75      0.00      0.42      0.07      0.00     96.77
02:51:36 PM     all      2.77      0.00      0.38      0.00      0.00     96.85
02:52:36 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
02:53:36 PM     all      2.62      0.00      0.43      0.16      0.00     96.79
02:54:36 PM     all      0.77      0.00      0.95      2.38      0.03     95.87
02:55:36 PM     all      1.55      0.00      0.73      1.48      0.02     96.22
02:56:36 PM     all      2.73      0.00      0.44      0.04      0.00     96.79
02:57:36 PM     all      2.75      0.00      0.40      0.00      0.00     96.85
02:58:36 PM     all      2.75      0.00      0.39      0.00      0.00     96.85
02:59:36 PM     all      2.27      0.00      0.56      0.56      0.01     96.60
03:00:36 PM     all      0.76      0.00      0.92      2.41      0.04     95.87
03:01:36 PM     all      1.92      0.00      0.61      1.01      0.02     96.45
03:02:36 PM     all      2.73      0.00      0.44      0.08      0.00     96.75
03:03:36 PM     all      2.75      0.00      0.39      0.00      0.00     96.85
03:04:36 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
03:05:36 PM     all      1.90      0.00      0.64      0.98      0.01     96.46
03:06:36 PM     all      0.77      0.00      0.90      2.42      0.04     95.87
03:07:36 PM     all      2.29      0.00      0.52      0.62      0.01     96.55
03:08:36 PM     all      2.75      0.00      0.42      0.05      0.00     96.77
03:09:36 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
03:10:36 PM     all      2.78      0.00      0.37      0.00      0.00     96.85
