# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-145-11-135.us-west-1.compute.internal;60;1440066509;27580.62;64907.47;15197.33;0.23;864635.05;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066569;94561.07;238838.18;10597.47;0.00;35366.40;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066629;81297.07;249461.67;18252.85;0.00;33833.37;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066689;69725.87;244925.10;49596.62;0.00;48157.22;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066749;77149.87;230822.88;11429.67;0.00;53239.40;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066809;91522.13;205762.57;5081.10;0.00;27893.23;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066869;90422.53;194476.18;5293.32;0.00;27623.63;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066929;18658.13;282809.63;5352.37;0.00;6210.72;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440066989;54323.20;143042.83;13174.18;0.00;35842.25;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067049;56640.00;153517.22;9479.43;0.00;36609.72;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067109;58468.27;125977.88;4237.40;0.00;18757.72;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067169;58340.27;126852.17;4221.87;0.00;18667.75;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067229;23117.47;185791.65;10334.70;0.00;9577.63;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067289;16695.47;227291.30;32061.52;0.00;7889.75;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067349;27709.87;125975.10;28684.17;0.00;47021.63;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067409;28650.67;114877.30;21467.30;0.00;46622.07;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440067469;32994.13;64539.32;11701.88;0.00;13753.23;0.00;0.00;0.00;0.00
