# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-145-11-135.us-west-1.compute.internal;60;1440073113;55.93;208343.70;42010.10;0.07;21485.28;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073173;3915.80;215403.62;32517.25;0.00;18395.90;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073233;47842.40;14052.10;44488.93;0.02;5206.52;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073293;153719.60;20418.55;51117.73;0.00;3525.63;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073353;6283.33;32174.03;45468.42;0.00;667.85;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073413;12234.07;7.58;43547.75;0.00;14396.75;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073473;22300.87;4.10;9486.30;0.00;242.60;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073533;29854.53;109.70;3963.12;0.00;264.07;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073593;31673.20;114.73;2320.47;0.00;7695.03;7518.22;0.00;7517.65;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1440073653;28596.20;119.52;2599.73;0.05;7778.48;7554.05;75.73;7629.20;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1440073713;21535.00;254.02;13320.75;0.00;6476.05;6112.83;38.93;6152.25;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1440073773;4826.07;2349.53;21840.65;0.00;2063.92;1767.68;0.00;1767.68;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073833;1030.07;2396.38;20627.57;0.00;946.27;796.30;0.00;796.30;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073893;281.40;2479.47;21281.38;0.00;753.40;615.73;0.00;615.73;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440073953;99.87;2469.47;20456.02;0.00;728.57;606.15;0.00;606.15;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074013;43.20;2442.40;20678.23;0.00;535.58;404.53;0.00;404.53;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074073;19.27;2570.03;21085.57;0.00;542.35;394.55;0.00;394.55;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074133;8.93;2504.15;20619.50;0.00;826.23;666.62;0.00;666.62;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074193;3.93;2436.73;20645.00;0.00;680.87;518.57;0.00;518.57;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074253;1.47;1620.53;21235.63;0.00;693.25;524.10;0.00;524.10;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074313;0.73;2535.43;20444.82;0.00;687.98;503.77;0.00;503.77;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074373;0.67;2527.35;20637.40;0.00;578.57;361.58;0.00;361.58;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074433;0.27;2481.48;21148.75;0.00;973.45;713.32;0.00;713.32;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074493;0.67;2478.13;20522.27;0.00;656.77;450.55;0.00;450.55;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074553;0.53;2498.03;20441.87;0.00;782.17;566.58;0.00;566.58;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074613;0.53;2578.37;21096.43;0.00;830.38;616.40;0.00;616.40;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074673;0.00;2440.02;19918.03;0.00;1140.40;951.33;0.00;951.33;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074733;168.07;2977.23;46978.47;0.00;11543.80;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074793;286.80;1017.18;697.87;0.00;180.77;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074853;81.60;1013.12;703.70;0.00;177.50;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074913;0.00;1147.17;724.58;0.00;176.17;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440074973;0.00;1169.83;682.58;0.00;163.53;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075033;0.00;921.60;741.22;0.00;167.07;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075093;0.00;556.60;666.15;0.00;141.93;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075153;0.00;1029.15;10392.80;0.00;843.72;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075213;0.00;253.73;36009.20;0.00;481.22;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075273;0.00;51.03;10192.90;0.00;262.02;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075333;47055.13;5384.07;19538.00;0.00;12145.75;8810.65;326.93;9137.58;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075393;0.00;24.17;21063.03;0.00;13224.83;11167.83;1202.33;12370.17;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075453;0.00;18.13;25408.80;0.00;12079.37;10831.75;573.33;11405.08;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075513;0.00;17.35;32786.73;0.00;11662.40;10673.05;543.47;11215.98;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075573;0.00;17.43;39967.23;0.00;11211.40;9856.83;527.47;10384.83;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1440075633;1061.00;698.07;99012.63;0.68;8880.22;7732.58;374.93;8107.52;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075693;10.20;538.32;87839.73;0.13;493.40;181.73;0.00;181.73;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075753;445.73;449.73;1576.70;0.00;153.75;0.00;23.47;23.47;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075813;7559.87;473.95;349.78;0.00;1970.25;1796.92;17.60;1814.52;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075873;11896.67;4.57;368.30;0.00;3112.57;2840.45;69.33;2909.78;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075933;10052.60;4.43;341.17;0.00;2642.35;2372.13;91.73;2463.87;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440075993;24516.53;8.53;34418.13;0.65;64975.82;1277.20;65.45;1342.65;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076053;19651.73;5.13;6369.25;0.00;410.07;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076113;1148.40;4.47;2898.30;0.00;964.12;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076173;80.93;57396.48;6330.13;0.00;449.50;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1440076233;0.00;98457.55;5741.38;0.00;473.92;0.00;0.00;0.00;0.00
