# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-145-11-135.us-west-1.compute.internal;60;1440073113;-21881.27;0.00;21777.07
ip-10-145-11-135.us-west-1.compute.internal;60;1440073173;-17575.48;0.00;15811.57
ip-10-145-11-135.us-west-1.compute.internal;60;1440073233;-13216.80;0.00;11999.58
ip-10-145-11-135.us-west-1.compute.internal;60;1440073293;-42549.57;0.00;43229.87
ip-10-145-11-135.us-west-1.compute.internal;60;1440073353;-8400.08;0.00;8341.67
ip-10-145-11-135.us-west-1.compute.internal;60;1440073413;10660.13;0.00;-8764.30
ip-10-145-11-135.us-west-1.compute.internal;60;1440073473;-5767.47;0.00;5577.65
ip-10-145-11-135.us-west-1.compute.internal;60;1440073533;-7709.12;0.00;7464.43
ip-10-145-11-135.us-west-1.compute.internal;60;1440073593;-786.67;0.00;405.60
ip-10-145-11-135.us-west-1.compute.internal;60;1440073653;-36.92;0.00;-493.02
ip-10-145-11-135.us-west-1.compute.internal;60;1440073713;8.22;0.00;-652.28
ip-10-145-11-135.us-west-1.compute.internal;60;1440073773;133.55;0.00;-152.37
ip-10-145-11-135.us-west-1.compute.internal;60;1440073833;34.87;0.00;-49.72
ip-10-145-11-135.us-west-1.compute.internal;60;1440073893;26.18;0.00;-32.57
ip-10-145-11-135.us-west-1.compute.internal;60;1440073953;60.33;0.00;-77.83
ip-10-145-11-135.us-west-1.compute.internal;60;1440074013;-140.93;0.00;127.90
ip-10-145-11-135.us-west-1.compute.internal;60;1440074073;-132.03;0.00;126.75
ip-10-145-11-135.us-west-1.compute.internal;60;1440074133;159.43;0.00;-154.12
ip-10-145-11-135.us-west-1.compute.internal;60;1440074193;-9.98;0.00;2.32
ip-10-145-11-135.us-west-1.compute.internal;60;1440074253;-2.02;0.00;-1.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440074313;1.13;0.00;2.33
ip-10-145-11-135.us-west-1.compute.internal;60;1440074373;-154.37;0.00;161.43
ip-10-145-11-135.us-west-1.compute.internal;60;1440074433;190.60;0.00;-193.65
ip-10-145-11-135.us-west-1.compute.internal;60;1440074493;-58.27;0.00;57.90
ip-10-145-11-135.us-west-1.compute.internal;60;1440074553;39.63;0.00;-46.65
ip-10-145-11-135.us-west-1.compute.internal;60;1440074613;105.88;0.00;-99.65
ip-10-145-11-135.us-west-1.compute.internal;60;1440074673;-106.20;0.00;120.17
ip-10-145-11-135.us-west-1.compute.internal;60;1440074733;11150.87;0.00;-8729.48
ip-10-145-11-135.us-west-1.compute.internal;60;1440074793;-52.58;0.00;72.28
ip-10-145-11-135.us-west-1.compute.internal;60;1440074853;-27.93;0.00;21.83
ip-10-145-11-135.us-west-1.compute.internal;60;1440074913;-18.73;0.00;0.42
ip-10-145-11-135.us-west-1.compute.internal;60;1440074973;19.48;0.00;0.40
ip-10-145-11-135.us-west-1.compute.internal;60;1440075033;-5.37;0.00;0.30
ip-10-145-11-135.us-west-1.compute.internal;60;1440075093;0.97;0.00;0.37
ip-10-145-11-135.us-west-1.compute.internal;60;1440075153;-1818.35;0.00;4.25
ip-10-145-11-135.us-west-1.compute.internal;60;1440075213;-276.15;0.00;0.10
ip-10-145-11-135.us-west-1.compute.internal;60;1440075273;23.83;0.00;0.50
ip-10-145-11-135.us-west-1.compute.internal;60;1440075333;-9168.00;0.00;3973.13
ip-10-145-11-135.us-west-1.compute.internal;60;1440075393;35.08;0.00;-12370.25
ip-10-145-11-135.us-west-1.compute.internal;60;1440075453;-22.05;0.00;-11417.60
ip-10-145-11-135.us-west-1.compute.internal;60;1440075513;17.53;0.00;-11205.60
ip-10-145-11-135.us-west-1.compute.internal;60;1440075573;-22.77;0.00;-10389.35
ip-10-145-11-135.us-west-1.compute.internal;60;1440075633;73.17;0.00;-7839.02
ip-10-145-11-135.us-west-1.compute.internal;60;1440075693;137.73;0.00;-179.20
ip-10-145-11-135.us-west-1.compute.internal;60;1440075753;-45.92;0.00;88.48
ip-10-145-11-135.us-west-1.compute.internal;60;1440075813;-73.27;0.00;76.80
ip-10-145-11-135.us-west-1.compute.internal;60;1440075873;-33.08;0.00;62.78
ip-10-145-11-135.us-west-1.compute.internal;60;1440075933;-34.15;0.00;44.02
ip-10-145-11-135.us-west-1.compute.internal;60;1440075993;57417.43;0.00;3452.35
ip-10-145-11-135.us-west-1.compute.internal;60;1440076053;-4938.35;0.00;4910.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440076113;-3444.55;0.00;3042.33
ip-10-145-11-135.us-west-1.compute.internal;60;1440076173;-23015.67;0.00;22445.72
ip-10-145-11-135.us-west-1.compute.internal;60;1440076233;-22736.17;0.00;21872.53
ip-10-145-11-135.us-west-1.compute.internal;60;1440076293;-3181.47;0.00;2619.22
ip-10-145-11-135.us-west-1.compute.internal;60;1440076353;-131.40;0.00;115.17
ip-10-145-11-135.us-west-1.compute.internal;60;1440076413;16.57;0.00;-67.97
ip-10-145-11-135.us-west-1.compute.internal;60;1440076473;5536.45;0.00;-5492.65
ip-10-145-11-135.us-west-1.compute.internal;60;1440076533;15160.08;0.00;-14650.92
ip-10-145-11-135.us-west-1.compute.internal;60;1440076593;15104.12;0.00;-15666.18
ip-10-145-11-135.us-west-1.compute.internal;60;1440076653;15715.63;0.00;-15718.43
ip-10-145-11-135.us-west-1.compute.internal;60;1440076713;15370.95;0.00;-14650.07
ip-10-145-11-135.us-west-1.compute.internal;60;1440076773;3015.72;0.00;-2649.67
ip-10-145-11-135.us-west-1.compute.internal;60;1440076833;-2836.68;0.00;2790.48
ip-10-145-11-135.us-west-1.compute.internal;60;1440076893;-2819.25;0.00;2777.72
ip-10-145-11-135.us-west-1.compute.internal;60;1440076953;-2781.87;0.00;2770.03
ip-10-145-11-135.us-west-1.compute.internal;60;1440077013;-726.52;0.00;710.80
ip-10-145-11-135.us-west-1.compute.internal;60;1440077073;8.05;0.00;1.23
ip-10-145-11-135.us-west-1.compute.internal;60;1440077133;9934.78;0.00;-9917.13
ip-10-145-11-135.us-west-1.compute.internal;60;1440077193;-6350.52;0.00;5620.17
ip-10-145-11-135.us-west-1.compute.internal;60;1440077253;-7776.00;0.00;7533.95
ip-10-145-11-135.us-west-1.compute.internal;60;1440077313;-7799.98;0.00;7558.08
ip-10-145-11-135.us-west-1.compute.internal;60;1440077373;13323.67;0.00;-11677.75
